Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
79.9,-0.224929442756005,-0.217640719559848,-0.122797497496751,-0.100530578504057,-0.0941370661500451
80,-0.225196393419721,-0.216711472781436,-0.122892537896004,-0.100534155060122,-0.093753063257716
80.1,-0.225458516975649,-0.215855897983348,-0.123003090009192,-0.100540902075614,-0.0934109948631216
80.2,-0.225715664233803,-0.215082699231393,-0.123125265173712,-0.100550709511235,-0.0931104949854876
80.3,-0.225967686004199,-0.214400580591383,-0.123255174726961,-0.100563467327685,-0.0928511976440399
80.4,-0.226214374663137,-0.213818072811752,-0.123388930006337,-0.100579065485669,-0.0926327368580043
80.5,-0.226449674111969,-0.213325452616579,-0.123522642349237,-0.100597393945887,-0.0924547466466067
80.6,-0.226672940971712,-0.212899632349409,-0.123652423093058,-0.100618342669042,-0.0923168610290728
80.7,-0.226888926563257,-0.212521817809648,-0.123794229540717,-0.100661090829284,-0.0922187140246284
80.8,-0.227102382207497,-0.2121732147967,-0.123963336341415,-0.100830864171,-0.0921599396524994
80.9,-0.227318059225322,-0.211835029109974,-0.124146646071903,-0.101109265183566,-0.0921401719319115
81,-0.227540708937625,-0.211488466548873,-0.124330974874551,-0.101455224804279,-0.0921893389006561
81.1,-0.227775082665298,-0.211114732912806,-0.12450313889173,-0.101827673970436,-0.0923230699433036
81.2,-0.228025931729231,-0.210695032738589,-0.12464995426581,-0.102185543619334,-0.0925174793001852
81.3,-0.228296824255054,-0.210213865599618,-0.124758237139162,-0.102487764688268,-0.0927486777286671
81.4,-0.228585940483461,-0.209681249555329,-0.124814803654157,-0.102693268114535,-0.0929927759861152
81.5,-0.228890041989621,-0.209116302621792,-0.124808826130918,-0.102764978563979,-0.0932258848298956
81.6,-0.229205894273591,-0.208538142815078,-0.1247487605821,-0.1027833260818,-0.0934241150173741
81.7,-0.229530262835431,-0.207965888151258,-0.124650124237759,-0.102796076400273,-0.0935635773059169
81.8,-0.229859913175198,-0.207418656646402,-0.12452819266048,-0.102805152485376,-0.09363793859239
81.9,-0.230191610792951,-0.20691556631658,-0.124398241412845,-0.102812477303086,-0.0937026310081777
82,-0.230522121188747,-0.206475735177863,-0.124275546057436,-0.10281997381938,-0.0937628056069157
82.1,-0.230857992256052,-0.206111111946763,-0.124175382156838,-0.102829565000236,-0.0938170058445041
82.2,-0.231228972751971,-0.205800908878916,-0.124113025273632,-0.102843173811631,-0.093863775176843
82.3,-0.231622707773719,-0.205528044707341,-0.124106805048573,-0.102863181873736,-0.0939016570598326
82.4,-0.232022502538596,-0.205276666997527,-0.124196908108967,-0.10292587114078,-0.0939291949493731
82.5,-0.232411662263899,-0.205030923314963,-0.124368700431638,-0.103040254713508,-0.0939449323013647
82.6,-0.232773492166927,-0.204774961225137,-0.124592797389867,-0.103188075748767,-0.0939401121438325
82.7,-0.233091297464977,-0.204492928293539,-0.124839814356937,-0.103351077403404,-0.0938226283163431
82.8,-0.233348383375349,-0.204168972085658,-0.125080366706128,-0.103511002834265,-0.093595148641578
82.9,-0.233532614331805,-0.203786143582745,-0.125285069810724,-0.103649595198197,-0.0932964040516765
83,-0.233694759734103,-0.203327428840798,-0.125424539044004,-0.103748597652045,-0.0929651254787779
83.1,-0.233850039147728,-0.20280190196305,-0.125469931894251,-0.103789753352657,-0.0926400438550216
83.2,-0.233994030221716,-0.202223145195648,-0.12546240151108,-0.103789343378647,-0.0923598901125469
83.3,-0.234122310605107,-0.201604740784737,-0.125444647303022,-0.103787382827386,-0.0921633951834933
83.4,-0.234230457946936,-0.200960270976464,-0.125419854262252,-0.103784507927101,-0.09208929
83.5,-0.23431404989624,-0.200303318016974,-0.125391207380948,-0.103781113644972,-0.0921436306099652
83.6,-0.234368664102058,-0.199647464152415,-0.125361891651287,-0.103777594948181,-0.0922893658089013
83.7,-0.234389878213427,-0.199006291628933,-0.125335092065446,-0.103774346803909,-0.0925005656503695
83.8,-0.234373081752315,-0.198354704308183,-0.125313993615602,-0.103771764179338,-0.0927513001879306
83.9,-0.23432253528768,-0.197666333257125,-0.125301781293931,-0.103770242041649,-0.0930156394751458
84,-0.234248346900274,-0.196955202082143,-0.125308441735744,-0.103776038636502,-0.093267653565576
84.1,-0.234160641610555,-0.196235338343413,-0.12537459947953,-0.103828293957145,-0.0934814125127821
84.2,-0.234069544438983,-0.195520769601113,-0.125493586665667,-0.103923853756557,-0.0936309863703254
84.3,-0.233985180406016,-0.194825523415419,-0.125649911238279,-0.10405015159199,-0.0937070629276387
84.4,-0.233917674532113,-0.194163627346509,-0.125828081141487,-0.104194621020695,-0.0937681030512882
84.5,-0.233877151837732,-0.193549108954559,-0.126012604319416,-0.104344695599927,-0.093822376582794
84.6,-0.233888492876404,-0.192995143699979,-0.12618798871619,-0.104487808886937,-0.0938702114062978
84.7,-0.234072137364169,-0.192499163902071,-0.126338742275931,-0.104611394438978,-0.0939119354059413
84.8,-0.234412105507297,-0.192045000491003,-0.126449372942764,-0.10470291315303,-0.0939478764658661
84.9,-0.234858372172673,-0.191616060647572,-0.126524492882812,-0.104770834366544,-0.093978362470214
85,-0.235360912227186,-0.191195751552575,-0.126591028476858,-0.104830716718123,-0.0940037213031266
