Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
85.1,-0.0448955400943321,-0.163754706547287,-0.0480403434823228,-0.0747646051910901,-0.476309021030624
85.2,-0.0444239669411038,-0.162900239081298,-0.0479993443729546,-0.0748881963364742,-0.476775576679866
85.3,-0.0438339668974335,-0.161841345011942,-0.0479680587729712,-0.0750241598124301,-0.477241513749146
85.4,-0.0432841884749289,-0.16062051222307,-0.0479366723249089,-0.0751438910946775,-0.477706554456061
85.5,-0.042933280185198,-0.159289877865767,-0.0478953706713038,-0.0752187856589362,-0.4781704546727
85.6,-0.0429049526308868,-0.157901579091118,-0.0478289520558428,-0.0751984965817027,-0.478634701347828
85.7,-0.0430564284157968,-0.15650265009565,-0.0477167453564499,-0.0749687396665515,-0.47909979584565
85.8,-0.0432768220933673,-0.155001304063851,-0.0475808943020218,-0.0746367785657927,-0.479565155506359
85.9,-0.0434799862977727,-0.153410006670253,-0.0474480449724198,-0.07434555619636,-0.480030197670152
86,-0.0435797736631873,-0.15181605086654,-0.0473448434475059,-0.0742370653313798,-0.480494339677226
86.1,-0.043447724211927,-0.150306729604396,-0.0472780941947867,-0.0743023386066589,-0.480956998867777
86.2,-0.043069216271973,-0.148956673716913,-0.0472262236186658,-0.0744366735811366,-0.481417592582
86.3,-0.0425785402298457,-0.147733574823159,-0.047178783449176,-0.0745856909641052,-0.481875538160092
86.4,-0.0421108777316756,-0.146559136474488,-0.0471253840344361,-0.0746950114648575,-0.482330252942249
86.5,-0.0418002183899592,-0.145355605325322,-0.047055448037073,-0.0747179708806006,-0.482781154268667
86.6,-0.0415882072095953,-0.144045499100072,-0.0469577644307384,-0.0747048687130366,-0.483226961060979
86.7,-0.041391231153868,-0.142634157122946,-0.046838937291985,-0.0746792597548421,-0.483667433124618
86.8,-0.0412320246375794,-0.141154720644908,-0.0467109613304676,-0.0746442388806504,-0.484103808732603
86.9,-0.0411333220755312,-0.139594853138232,-0.0465858312558411,-0.0746029009650946,-0.48453732803626
87,-0.0411335239898594,-0.137942218075192,-0.0464643744052953,-0.0745414269359517,-0.484969231186919
87.1,-0.0414063116266845,-0.136170724936383,-0.0463211918126743,-0.0744170518274099,-0.485400758335907
87.2,-0.0418616130100509,-0.134104379930212,-0.0461792748605247,-0.0742686293715751,-0.485833149634553
87.3,-0.0423304339301981,-0.131855729314194,-0.0460665844619442,-0.0741424055337655,-0.486267645234185
87.4,-0.0426437801773657,-0.129635578688073,-0.0460110815300302,-0.0740846262792996,-0.486705485286132
87.5,-0.0426677880277531,-0.127654733651595,-0.0460145194339933,-0.0741145640568635,-0.48714790994172
87.6,-0.0425189125180277,-0.126072267384774,-0.04603153272596,-0.0741959208282129,-0.487594987749914
87.7,-0.0422699525616728,-0.124756771662268,-0.0460529909900802,-0.0742986674520228,-0.488044560092291
87.8,-0.0419700051762691,-0.12355889769797,-0.04607116384,-0.0743928653852417,-0.488496375940181
87.9,-0.0416681673793973,-0.122338126640881,-0.0460782656660334,-0.0744493072865734,-0.488950275385774
88,-0.0413173314747705,-0.120953939640005,-0.0460470209201925,-0.0744847438484326,-0.489406098521257
88.1,-0.0408489450937713,-0.119243909066832,-0.0459712293064981,-0.0745162781269211,-0.489863685438818
88.2,-0.0403753249900578,-0.117237288973496,-0.045868426604421,-0.0745407591469741,-0.490322876230646
88.3,-0.0400111206074403,-0.115151154088826,-0.0457561485934318,-0.0745550359335269,-0.490783510988929
88.4,-0.0398709540676183,-0.11320438706565,-0.0456465205246957,-0.0745519206538217,-0.491245429805855
88.5,-0.039996552095093,-0.111611487264052,-0.0455163869678135,-0.0745054829909608,-0.491708472773612
88.6,-0.0402794475474505,-0.110362067474417,-0.0453693505535679,-0.0744325529469067,-0.492173233046553
88.7,-0.0406035537642608,-0.109285993562701,-0.0452161391446493,-0.0743586039651145,-0.492642370838769
88.8,-0.0408527840850936,-0.108244235914771,-0.0450674806037483,-0.074309109489039,-0.493115115159701
88.9,-0.0408982762990265,-0.107097764916495,-0.0449207120272733,-0.0743248616697741,-0.493590293449114
89,-0.0404691670157479,-0.105710826820805,-0.0447485682546639,-0.0744864357586189,-0.494066733146773
89.1,-0.0397131273848538,-0.104050672664093,-0.0445788511782049,-0.0747309640889913,-0.494543261692444
89.2,-0.0389182017654767,-0.10219745696768,-0.0444440700912271,-0.0749742291568024,-0.495018706525892
